itemid,categoryid,parentid,category_depth
182306,342,500,2
182307,677,226,3
182308,173,788,2
182309,730,1482,1
182310,1385,1202,2
182311,1418,896,3
182312,999,1621,2
182313,633,568,3
182314,1355,312,2
182315,342,500,2
182316,1105,1424,2
182317,1244,500,2
182318,828,293,2
182319,1690,593,2
182320,1344,713,3
182321,1205,580,3
182322,1477,206,3
182324,479,520,4
182325,739,1181,3
182326,162,593,2
182327,1271,1259,2
182328,1650,1426,2
182329,769,587,2
182330,959,1095,3
182332,130,145,2
182333,224,1487,3
182334,637,92,2
182335,1455,213,3
182336,1301,1034,2
182338,472,1259,2
182340,1070,1423,2
182341,972,1249,2
182342,769,587,2
182343,523,593,2
182344,1114,113,2
182345,619,145,2
182346,1680,587,2
182347,769,587,2
182348,130,145,2
182349,1119,125,4
182350,1250,1423,2
182351,1279,1606,3
182352,496,893,3
182353,1231,901,2
182354,1192,955,3
182355,1113,1145,3
182356,741,362,2
182357,3,1281,3
182358,111,362,2
182359,259,71,2
182360,1404,593,2
182362,1503,580,3
182363,1084,194,3
182364,844,1458,3
182365,242,1531,2
182366,683,1606,3
182367,576,1034,2
182368,1007,485,3
182369,646,1606,3
182370,684,1041,4
182373,1061,1259,2
182375,374,131,3
182376,449,1139,2
182377,1461,1215,3
182378,242,1531,2
182379,746,1200,2
182380,1,854,2
182382,1317,897,3
182383,1301,1034,2
182384,519,385,3
182385,331,1487,3
182386,491,679,1
182390,353,755,1
182391,1675,1550,3
182392,1680,587,2
182394,389,1259,2
182395,646,1606,3
182396,1318,986,2
182397,48,500,2
182398,1646,114,3
182399,1084,194,3
182402,1578,1249,2
182403,1558,323,3
182404,1231,901,2
182405,1221,1426,2
182407,1135,1329,3
182408,1404,593,2
182409,196,1667,3
182410,1573,14,3
182411,1301,1034,2
182412,686,594,3
182413,741,362,2
182414,844,1458,3
182415,1617,713,3
182416,1084,194,3
182417,741,362,2
182419,243,418,2
182420,828,293,2
182421,1578,1249,2
182422,1248,1368,3
182423,1680,587,2
182424,624,871,2
182425,342,500,2
182426,996,1259,2
182427,491,679,1
182428,799,920,2
182429,1234,92,2
182430,342,500,2
182431,884,127,3
182433,342,500,2
182434,1301,1034,2
182435,656,1125,3
182436,1385,1202,2
182437,1280,605,2
182438,251,194,3
182439,1188,1497,2
182441,1464,745,3
182443,173,788,2
182444,352,859,1
182445,828,293,2
182446,1051,955,3
182448,269,33,2
182449,342,500,2
182450,1477,206,3
182451,926,852,4
182452,959,1095,3
182453,535,426,3
182454,196,1667,3
182455,1483,561,2
182456,769,587,2
182457,1593,1673,2
182458,839,33,2
182460,1623,1066,3
182461,324,1145,3
182462,208,33,2
182463,1192,955,3
182464,1114,113,2
182465,1,854,2
182466,1250,1423,2
182467,595,186,3
182468,646,1606,3
182469,48,500,2
182470,976,1009,2
182471,70,8,3
182472,173,788,2
182473,1498,580,3
182474,1255,587,2
182475,1680,587,2
182476,1535,727,2
182477,1070,1423,2
182478,769,587,2
182479,578,1278,2
182480,1639,1181,3
182481,686,594,3
182482,706,713,3
182483,624,871,2
182484,1070,1423,2
182486,637,92,2
182487,289,1416,2
182488,660,586,3
182489,1285,1259,2
182490,330,986,2
182491,1142,485,3
182492,1663,1398,2
182493,619,145,2
182494,1510,1009,2
182495,1279,1606,3
182497,1378,322,3
182498,958,1041,4
182499,1007,485,3
182500,490,647,3
182501,801,766,3
182502,126,871,2
182503,414,206,3
182504,1084,194,3
182505,1054,520,4
182506,1680,587,2
182507,284,1009,2
182508,816,623,3
182510,1285,1259,2
182511,782,1562,3
182512,619,145,2
182513,130,145,2
182514,342,500,2
182517,421,1424,2
182518,1282,25,2
182519,342,500,2
182520,1680,587,2
182521,342,500,2
182522,51,955,3
182524,844,1458,3
182525,479,520,4
182526,618,105,2
182527,1366,1292,3
182528,976,1009,2
182529,1567,1531,2
182530,330,986,2
182531,1493,594,3
182533,746,1200,2
182535,769,587,2
182536,598,362,2
182537,352,859,1
182538,1147,1027,2
182539,1483,561,2
182540,1244,500,2
182541,1051,955,3
182542,1477,206,3
182543,1247,593,2
182544,686,594,3
182545,1578,1249,2
182546,1473,859,1
182547,1172,810,2
182548,999,1621,2
182549,438,312,2
182550,959,1095,3
182551,130,145,2
182552,1084,194,3
182553,619,145,2
182554,1245,1259,2
182555,715,402,3
182557,516,1031,3
182558,1301,1034,2
182559,1221,1426,2
182560,1231,901,2
182561,1480,1398,2
182562,683,1606,3
182563,1276,441,3
182564,1250,1423,2
182565,1542,745,3
182566,63,1550,3
182568,173,788,2
182569,1074,339,3
182570,1680,587,2
182571,804,187,4
182572,619,145,2
182573,1445,293,2
182574,421,1424,2
182575,486,25,2
182576,1,854,2
182577,1526,1621,2
182579,618,105,2
182580,1244,500,2
182581,617,131,3
182582,944,950,4
182583,1073,580,3
182584,769,587,2
182585,1114,113,2
182586,926,852,4
182587,1404,593,2
182588,972,1249,2
182590,1542,745,3
182591,769,587,2
182592,1690,593,2
182593,126,871,2
182594,242,1531,2
182595,1244,500,2
182596,1221,1426,2
182597,1374,1278,2
182598,472,1259,2
182599,342,500,2
182600,936,143,2
182601,1570,351,2
182602,1250,1423,2
182603,1680,587,2
182604,242,1531,2
182605,173,788,2
182606,1254,520,4
182607,1221,1426,2
182608,438,312,2
182609,572,1066,3
182610,1298,335,3
182611,1503,580,3
182612,479,520,4
182613,991,1259,2
182614,618,105,2
182615,491,679,1
182617,1147,1027,2
182618,173,788,2
182619,565,500,2
182620,342,500,2
182621,844,1458,3
182622,1280,605,2
182623,512,362,2
182624,1522,1009,2
182625,632,590,3
182626,1172,810,2
182627,492,362,2
182628,1317,897,3
182629,198,1009,2
182630,1408,1259,2
182631,619,145,2
182632,1301,1034,2
182633,1250,1423,2
182634,1007,485,3
182635,499,986,2
182636,342,500,2
182637,430,1502,2
182638,1237,623,3
182639,184,1009,2
182640,619,145,2
182641,342,500,2
182642,478,105,2
182643,427,1313,3
182644,342,500,2
182646,921,143,2
182647,1434,1136,3
182648,741,362,2
182650,1493,594,3
182651,1001,945,2
182652,1378,322,3
182653,977,871,2
182654,686,594,3
182655,1642,121,3
182656,1663,1398,2
182657,598,362,2
182658,1418,896,3
182659,1374,1278,2
182660,1646,114,3
182661,1344,713,3
182663,1113,1145,3
182664,819,798,2
182665,35,20,3
182666,769,587,2
182667,317,314,3
182668,1255,587,2
182669,741,362,2
182670,1007,485,3
182671,1504,587,2
182672,512,362,2
182673,1078,1249,2
182675,1248,1368,3
182676,959,1095,3
182678,499,986,2
182679,926,852,4
182680,1388,1249,2
182681,1421,105,2
182682,998,653,1
182683,705,1487,3
182684,1286,854,2
182685,106,381,2
182686,126,871,2
182687,414,206,3
182688,1250,1423,2
182689,741,362,2
182690,131,1486,2
182692,1528,1426,2
182693,730,1482,1
182694,508,362,2
182695,35,20,3
182696,769,587,2
182698,598,362,2
182699,491,679,1
182701,1419,362,2
182703,1114,113,2
182704,637,92,2
182705,619,145,2
182707,1407,713,3
182708,342,500,2
182709,242,1531,2
182710,1301,1034,2
182711,163,945,2
182712,624,871,2
182713,360,1174,3
182714,173,788,2
182715,284,1009,2
182716,1504,587,2
182717,256,1257,2
182718,936,143,2
182719,130,145,2
182720,242,1531,2
182721,195,1079,3
182722,1070,1423,2
182723,618,105,2
182724,1542,745,3
182726,1390,121,3
182728,173,788,2
182729,279,777,3
182730,1091,573,4
182731,317,314,3
182732,816,623,3
182733,769,587,2
182734,1324,1181,3
182735,828,293,2
182736,173,788,2
182737,1142,485,3
182738,394,1041,4
182739,508,362,2
182740,173,788,2
182741,1317,897,3
182742,635,1229,2
182743,284,1009,2
182744,389,1259,2
182745,1091,573,4
182747,1564,1141,3
182748,1103,1368,3
182749,671,1426,2
182750,561,395,1
182751,209,293,2
182752,1301,1034,2
182753,84,1308,3
182755,1477,206,3
182756,342,500,2
182757,1250,1423,2
182758,677,226,3
182759,1617,713,3
182760,1387,933,2
182761,1171,938,3
182762,491,679,1
182763,1404,593,2
182764,844,1458,3
182765,1163,561,2
182766,1603,520,4
182767,1421,105,2
182768,789,14,3
182770,230,1424,2
182771,1248,1368,3
182772,1233,1257,2
182773,730,1482,1
182774,417,1215,3
182775,1061,1259,2
182776,437,92,2
182777,1250,1423,2
182778,124,104,3
182779,230,1424,2
182780,1007,485,3
182781,617,131,3
182782,1421,105,2
182783,184,1009,2
182785,224,1487,3
182787,56,1497,2
182788,1376,480,3
182789,173,788,2
182790,1172,810,2
182791,1114,113,2
182792,64,206,3
182793,958,1041,4
182794,1528,1426,2
182795,959,1095,3
182796,1,854,2
182797,403,1687,3
182798,1210,1259,2
182799,844,1458,3
182800,1078,1249,2
182801,996,1259,2
182802,1051,955,3
182803,360,1174,3
182804,48,500,2
182805,1186,312,2
182806,1421,105,2
182807,184,1009,2
182808,1007,485,3
182809,1483,561,2
182810,769,587,2
182811,1560,293,2
182812,769,587,2
182813,1142,485,3
182814,1059,1696,2
182815,1483,561,2
182816,84,1308,3
182817,996,1259,2
182818,344,768,2
182819,1163,561,2
182820,228,1482,1
182821,1051,955,3
182822,828,293,2
182823,562,986,2
182825,173,788,2
182826,70,8,3
182827,256,1257,2
182828,1318,986,2
182829,209,293,2
182830,224,1487,3
182832,926,852,4
182833,342,500,2
182834,729,1175,3
182836,671,1426,2
182837,1221,1426,2
182838,64,206,3
182839,1018,1331,4
182840,1113,1145,3
182841,436,1518,3
182842,656,1125,3
182843,479,520,4
182844,1051,955,3
182845,1680,587,2
182846,1680,587,2
182847,911,1531,2
182848,1051,955,3
182849,1186,312,2
182850,1007,485,3
182851,936,143,2
182852,64,206,3
182853,227,602,2
182854,481,1009,2
182855,769,587,2
182857,1680,587,2
182858,1680,587,2
182860,1163,561,2
182861,1205,580,3
182862,1250,1423,2
182865,366,143,2
182866,261,1229,2
182867,1018,1331,4
182868,646,1606,3
182869,1447,351,2
182870,130,145,2
182871,1445,293,2
182872,792,805,3
182873,984,827,3
182874,1142,485,3
182875,984,827,3
182876,227,602,2
182877,173,788,2
182878,567,605,2
182879,196,1667,3
182880,684,1041,4
182882,646,1606,3
182883,1560,293,2
182884,1007,485,3
182885,1069,362,2
182886,618,105,2
182887,1680,587,2
182888,1043,226,3
182889,342,500,2
182890,130,145,2
182891,209,293,2
182892,1142,485,3
182893,1378,322,3
182895,1187,871,2
182896,342,500,2
182897,1069,362,2
182898,1113,1145,3
182899,1007,485,3
182900,1694,1621,2
182901,1535,727,2
182902,578,1278,2
182903,1680,587,2
182904,739,1181,3
182905,1051,955,3
182906,196,1667,3
182907,1070,1423,2
182909,225,593,2
182910,151,33,2
182913,342,500,2
182914,72,620,4
182915,746,1200,2
182916,1,854,2
182917,1338,1278,2
182918,166,1259,2
182919,1117,14,3
182920,1680,587,2
182921,179,1259,2
182922,1135,1329,3
182923,173,788,2
182924,403,1687,3
182925,1542,745,3
182926,1026,351,2
182927,1374,1278,2
182928,619,145,2
182929,926,852,4
182930,1205,580,3
182931,1680,587,2
182932,589,1308,3
182933,53,1202,2
182934,1533,602,2
182935,196,1667,3
182936,572,1066,3
182937,289,1416,2
182938,173,788,2
182940,1244,500,2
182941,1474,480,3
182942,208,33,2
182943,1483,561,2
182944,1172,810,2
182945,499,986,2
182946,742,1067,3
182947,64,206,3
182948,1172,810,2
182950,251,194,3
182951,1616,827,3
182952,1301,1034,2
182953,342,500,2
182954,208,33,2
182955,1231,901,2
182956,135,1618,3
182958,926,852,4
182959,1574,1257,2
182960,97,1687,3
182962,801,766,3
182963,1171,938,3
182964,1221,1426,2
182965,1483,561,2
182966,906,1687,3
182967,464,143,2
182969,619,145,2
182970,1374,1278,2
182971,936,143,2
182972,342,500,2
182973,1250,1423,2
182974,342,500,2
182975,272,1687,3
182976,1029,1181,3
182977,646,1606,3
182979,449,1139,2
182980,646,1606,3
182981,350,362,2
182982,1007,485,3
182983,914,226,3
182984,342,500,2
182985,862,1667,3
182986,416,1299,2
182987,1317,897,3
182988,64,206,3
182989,1646,114,3
182990,1528,1426,2
182991,295,20,3
182992,1454,1596,2
182993,618,105,2
182994,184,1009,2
182995,1680,587,2
182996,1646,114,3
182997,421,1424,2
182998,360,1174,3
182999,1208,827,3
183000,493,1331,4
183001,414,206,3
183002,1250,1423,2
183003,421,1424,2
183004,1578,1249,2
183005,1301,1034,2
183006,406,872,2
183007,535,426,3
183008,421,1424,2
183009,1196,1181,3
183010,421,1424,2
183011,1084,194,3
183012,1142,485,3
183014,1007,485,3
183015,1113,1145,3
183016,261,1229,2
183017,342,500,2
183018,342,500,2
183019,79,1687,3
183020,1378,322,3
183021,429,113,2
183023,1462,893,3
183025,1114,113,2
183026,429,113,2
183027,1,854,2
183030,1387,933,2
183031,242,1531,2
183032,686,594,3
183033,1441,1566,2
183034,1412,107,2
183035,1298,335,3
183036,242,1531,2
183037,508,362,2
183039,374,131,3
183040,686,594,3
183041,730,1482,1
183042,1069,362,2
183043,1179,580,3
183044,1378,322,3
183045,1373,872,2
183046,1503,580,3
183047,1069,362,2
183048,691,1079,3
183049,1020,1329,3
183050,707,561,2
183051,558,92,2
183052,1250,1423,2
183053,1142,485,3
183054,691,1079,3
183055,619,145,2
183056,96,1290,3
183057,406,872,2
183058,176,713,3
183059,518,362,2
183060,1250,1423,2
183061,959,1095,3
183062,342,500,2
183063,792,805,3
183064,173,788,2
183065,730,1482,1
183066,406,872,2
183067,196,1667,3
183068,1375,805,3
183069,801,766,3
183070,1578,1249,2
183071,225,593,2
183072,1070,1423,2
183073,1413,1313,3
183074,1059,1696,2
183075,342,500,2
183076,1287,1009,2
183077,1061,1259,2
183078,1404,593,2
183079,1007,485,3
183080,686,594,3
183081,333,1497,2
183082,1026,351,2
183083,491,679,1
183084,828,293,2
183087,1018,1331,4
183088,331,1487,3
183089,828,293,2
183090,1220,125,4
183091,173,788,2
183092,1393,1383,3
183093,1231,901,2
183094,330,986,2
183095,1171,938,3
183096,65,293,2
183097,491,679,1
183098,959,1095,3
183100,324,1145,3
183101,1255,587,2
183103,1076,986,2
183104,977,871,2
183105,1007,485,3
183106,1477,206,3
183107,610,1239,3
183108,1578,1249,2
183110,1084,194,3
183111,184,1009,2
183112,64,206,3
183114,1188,1497,2
183115,173,788,2
183116,988,727,2
183117,209,293,2
183118,302,1458,3
183119,350,362,2
183120,1421,105,2
183121,1006,1546,3
183122,330,986,2
183123,958,1041,4
183124,1135,1329,3
183126,730,1482,1
183127,248,1596,2
183128,988,727,2
183129,176,713,3
183130,263,143,2
183131,1256,879,2
183132,1196,1181,3
183133,342,500,2
183134,1298,335,3
183137,1051,955,3
183138,646,1606,3
183139,1142,485,3
183140,1474,480,3
183141,985,1502,2
183142,173,788,2
183143,84,1308,3
183144,535,426,3
183145,1250,1423,2
183147,589,1308,3
183148,333,1497,2
183149,126,871,2
183151,1255,587,2
183153,1142,485,3
183155,686,594,3
183156,598,362,2
183157,959,1095,3
183159,236,647,3
183160,821,1012,3
183161,436,1518,3
183162,1245,1259,2
183163,996,1259,2
183164,1441,1566,2
183165,209,293,2
183166,184,1009,2
183167,1007,485,3
183168,1142,485,3
183169,1301,1034,2
183172,302,1458,3
183173,342,500,2
183174,389,1259,2
183175,1069,362,2
183176,185,131,3
183177,173,788,2
183178,984,827,3
183179,936,143,2
183181,1522,1009,2
183182,1301,1034,2
183183,64,206,3
183184,1241,101,3
183185,1135,1329,3
183186,173,788,2
183187,1172,810,2
183188,828,293,2
183189,1455,213,3
183190,558,92,2
183191,628,149,3
183192,769,587,2
183193,403,1687,3
183194,173,788,2
183195,729,1175,3
183196,1575,138,4
183197,1675,1550,3
183198,1142,485,3
183199,342,500,2
183200,1301,1034,2
183201,1186,312,2
183202,578,1278,2
183204,769,587,2
183205,828,293,2
183206,1376,480,3
183207,289,1416,2
183208,828,293,2
183209,1061,1259,2
183210,1511,409,2
183211,65,293,2
183212,43,945,2
183213,1007,485,3
183214,936,143,2
183216,1511,409,2
183217,389,1259,2
183218,278,362,2
183219,1483,561,2
183220,84,1308,3
183221,195,1079,3
183222,586,1519,2
183223,1301,1034,2
183225,1061,1259,2
183226,1434,1136,3
183227,1385,1202,2
183228,1051,955,3
183229,202,1008,3
183230,1409,1174,3
183231,1408,1259,2
183232,130,145,2
183233,730,1482,1
183234,1070,1423,2
183235,1073,580,3
183236,218,116,3
183237,619,145,2
183238,463,250,1
183239,1084,194,3
183240,65,293,2
183241,195,1079,3
183242,56,1497,2
183243,1410,1495,2
183244,730,1482,1
183245,568,384,2
183246,1418,896,3
183247,70,8,3
183248,1191,61,2
183249,508,362,2
183250,196,1667,3
183251,619,145,2
183252,327,92,2
183253,330,986,2
183254,1634,143,2
183255,184,1009,2
183256,1054,520,4
183257,1111,835,3
183258,1135,1329,3
183259,1084,194,3
183260,451,945,2
183261,741,362,2
183262,256,1257,2
183263,1085,1228,4
183264,1373,872,2
183265,551,766,3
183266,996,1259,2
183267,160,605,2
183268,342,500,2
183270,806,1497,2
183271,507,1546,3
183272,1142,485,3
183273,1250,1423,2
183274,635,1229,2
183275,746,1200,2
183276,1535,727,2
183277,324,1145,3
183278,535,426,3
183279,209,293,2
183280,1690,593,2
183281,988,727,2
183282,173,788,2
183283,959,1095,3
183285,342,500,2
183286,1355,312,2
183287,29,1678,2
183288,1675,1550,3
183289,606,810,2
183290,1358,1009,2
183291,1061,1259,2
183292,1142,485,3
183294,1301,1034,2
183295,769,587,2
183296,1130,1323,3
183297,633,568,3
183298,1285,1259,2
183299,828,293,2
183300,988,727,2
183301,196,1667,3
183302,1533,602,2
183303,1255,587,2
183304,1007,485,3
183305,769,587,2
183306,1007,485,3
183307,1404,593,2
183308,130,145,2
183310,1248,1368,3
183311,637,92,2
183312,1378,322,3
183313,1483,561,2
183314,691,1079,3
183315,508,362,2
183316,1127,593,2
183317,481,1009,2
183318,1285,1259,2
183319,1279,1606,3
183320,769,587,2
183321,1250,1423,2
183322,268,138,4
183323,1421,105,2
183324,1173,805,3
183325,1172,810,2
183326,1298,335,3
183327,1408,1259,2
183328,598,362,2
183329,937,1174,3
183330,1084,194,3
183331,1040,1516,4
183332,1038,1174,3
183333,741,362,2
183334,844,1458,3
183335,1113,1145,3
183337,686,594,3
183338,1616,827,3
183339,1676,1618,3
183340,575,1257,2
183341,1404,593,2
183342,1483,561,2
183343,490,647,3
183344,1435,131,3
183345,619,145,2
183346,921,143,2
183347,491,679,1
183348,922,1687,3
183349,1695,250,1
183350,360,1174,3
183351,1076,986,2
183353,1007,485,3
183354,1483,561,2
183355,1172,810,2
183356,282,113,2
183357,1301,1034,2
183358,1367,1028,3
183359,324,1145,3
183360,928,20,3
183361,48,500,2
183362,936,143,2
183363,1261,25,2
183364,1043,226,3
183365,1220,125,4
183366,769,587,2
183367,64,206,3
183368,1135,1329,3
183369,508,362,2
183370,988,727,2
183371,1483,561,2
183372,769,587,2
183373,1526,1621,2
183375,1542,745,3
183376,1542,745,3
183377,646,1606,3
183378,1404,593,2
183379,360,1174,3
183380,1051,955,3
183381,360,1174,3
183382,1584,1562,3
183384,598,362,2
183385,53,1202,2
183386,1142,485,3
183387,227,602,2
183388,320,854,2
183389,1477,206,3
183390,1011,745,3
183391,959,1095,3
183392,126,871,2
183393,844,1458,3
183394,1378,322,3
183395,1051,955,3
183396,209,293,2
183397,1135,1329,3
183398,507,1546,3
183399,575,1257,2
183400,1536,1175,3
183401,1142,485,3
183402,1663,1398,2
183403,111,362,2
183404,1051,955,3
183405,209,293,2
183406,646,1606,3
183407,65,293,2
183408,1432,362,2
183409,1404,593,2
183410,35,20,3
183411,589,1308,3
183412,284,1009,2
183413,646,1606,3
183414,816,623,3
183415,1301,1034,2
183416,988,727,2
183417,1192,955,3
183418,1164,1266,3
183419,1049,1606,3
183420,1338,1278,2
183421,619,145,2
183422,1070,1423,2
183423,173,788,2
183424,730,1482,1
183425,650,1416,2
183426,1091,573,4
183427,936,143,2
183428,242,1531,2
183430,958,1041,4
183431,1498,580,3
183432,414,206,3
183434,279,777,3
183436,421,1424,2
183437,1404,593,2
183438,342,500,2
183439,1135,1329,3
183440,1301,1034,2
183441,921,143,2
183442,671,1426,2
183443,1542,745,3
183444,799,920,2
183445,516,1031,3
183446,697,418,2
183447,1142,485,3
183448,999,1621,2
183449,806,1497,2
183450,173,788,2
183451,1069,362,2
183452,217,908,4
183453,1526,1621,2
183454,1680,587,2
183455,289,1416,2
183456,1301,1034,2
183457,282,113,2
183458,926,852,4
183459,256,1257,2
183460,330,986,2
183461,828,293,2
183462,196,1667,3
183464,1035,920,2
183465,646,1606,3
183466,436,1518,3
183467,535,426,3
183468,1680,587,2
183469,1418,896,3
183470,417,1215,3
183471,282,113,2
183472,1103,1368,3
183473,342,500,2
183474,436,1518,3
183475,1301,1034,2
183476,1301,1034,2
183477,491,679,1
183478,1560,293,2
183479,1217,630,2
183480,987,1426,2
183482,1111,835,3
183483,1301,1034,2
183484,1483,561,2
183485,184,1009,2
183486,196,1667,3
183487,184,1009,2
183488,1533,602,2
183489,1142,485,3
183490,173,788,2
183491,1076,986,2
183492,589,1308,3
183493,1338,1278,2
183494,475,1550,3
183495,769,587,2
183496,1098,897,3
183497,436,1518,3
183498,984,827,3
183499,1248,1368,3
183500,1404,593,2
183501,1002,879,2
183502,1006,1546,3
183503,1301,1034,2
183504,1404,593,2
183505,624,871,2
183506,572,1066,3
183507,1078,1249,2
183508,1113,1145,3
183509,1069,362,2
183510,1375,805,3
183511,959,1095,3
183512,1542,745,3
183513,1680,587,2
183514,56,1497,2
183515,749,1687,3
183516,1685,339,3
183517,876,580,3
183518,173,788,2
183519,1415,14,3
183520,1620,937,4
183521,1113,1145,3
183523,1163,561,2
183524,228,1482,1
183525,333,1497,2
183526,558,92,2
183527,1542,745,3
183528,1376,480,3
183529,1084,194,3
183530,5,1637,3
